Homer,US,67,HOM
Honolulu International,US,67,HNL
Hook Field,US,67,MWO
Hoonah,US,67,HNH
Hooper Bay,US,67,HPB
Hot Springs,US,67,THP
Hot Springs SPB,US,67,KBE
Houghton County Memorial,US,67,CMX
Howard County,US,67,HCA
Howes Regional,US,67,HON
Hughes,US,67,CVR
Hugo,US,67,HUJ
Humboldt,US,67,HUD
Hunt Field,US,67,LND
Hunter AAF,US,67,HGT
Hunter AAF,US,67,SVN
Huntsville International - Carl T. Jones Field,US,67,HSV
Huslia,US,67,HSL
Hutchinson,US,67,HUT
Hyatt Regency H/P,US,67,JHY
Hyatt Regency H/P,US,67,DEO
Icy Bay,US,67,ICY
Igiugig,US,67,IGG
Igor I. Sikorsky Mem.,US,67,BDR
Iliamna,US,67,ILI
Illinois Valley,US,67,VYS
Immokalee,US,67,IMM
Imperial,US,67,IML
Imperial County,US,67,IPL
Independence,US,67,IDP
Indian Mountain AFS,US,67,UTO
Indianapolis International,US,67,IND
Industrial,US,67,OTM
Industrial,US,67,TIW
Industrial Airpark,US,67,HBB
Ingalls Field,US,67,HSP
Intercontinental,US,67,LJC
Intermediate,US,67,HVE
Intermediate,US,67,MDO
Intermediate,US,67,MHM
Intermediate,US,67,MOS
Intermediate,US,67,PMB
Intermediate,US,67,SKW
Intermediate,US,67,TSG
Intermediate,US,67,CYT
Intermediate Field,US,67,BIG
International,US,67,ALI
International,US,67,CXL
International,US,67,HUL
International,US,67,OLF
International-Wokal Field,US,67,GGW
Intl Heliport,US,67,JIO
Iowa City Municipal,US,67,IOW
Iowa Falls,US,67,IFA
Isabel Pass,US,67,ISL
Island Heliport,US,67,JHC
Ithaca Tompkins Regional,US,67,ITH
Ivishak,US,67,IVH
J t Robidoux,US,67,VLE
Jack Brooks Regional,US,67,BPT
Jack Edwards,US,67,GUF
Jackpot,US,67,KPT
Jackson,US,67,MJQ
Jackson Hole,US,67,JAC
Jackson-Evers International,US,67,JAN
Jacksonville International,US,67,JAX
Jacksonville NAS,US,67,NIP
James Cox Dayton Intl,US,67,DAY
Jamestown,US,67,JHW
Jamestown Regional,US,67,JMS
Jefferson Proving Grd,US,67,MDN
Jerry Tyler Memorial,US,67,NLE
JFK Memorial,US,67,ASX
Jim Hamilton L.B. Owens,US,67,CUB
Joe Foss Field,US,67,FSD
John Day,US,67,JDA
John F Kennedy International,US,67,JFK
John H. Batten Field,US,67,RAC
John Wayne,US,67,SNA
Johnson,US,67,JCY
Johnson County Executive,US,67,OJC
Jonesboro Municipal,US,67,JBR
Joplin Regional,US,67,JLN
Jordan,US,67,JDN
Joslin Field - Magic Valley Regional,US,67,TWF
Kagvik Creek,US,67,KKF
Kahului,US,67,OGG
Kalaeloa John Rodgers Field,US,67,NAX
Kalakaket AFS,US,67,KKK
Kalamazoo/Battle Creek,US,67,AZO
Kalaupapa,US,67,LUP
Kaltag,US,67,KAL
Kamuela,US,67,MUE
Kamusi Airport,US,67,KUY
Kanab,US,67,KNB
Kansas City International Airport,US,67,MCI
Kapalua West Maui,US,67,JHM
Karluk,US,67,KYK
Karluk Lake SPB,US,67,KKL
Kasaan SPB,US,67,KXA
Kasigluk,US,67,KUK
Kayenta,US,67,MVM
Kearney Regional,US,67,EAR
Keesler AFB,US,67,BIX
Kegelman Af,US,67,CKA
Kelly AFB,US,67,SKF
Kelly Bar,US,67,KEU
Kelp Bay,US,67,KLP
Kemerer,US,67,EMM
Kenai Municipal,US,67,ENA
Kenmore Air Harbor,US,67,KEH
Kenmore Air Harbor SPB,US,67,LKE
Kenosha Regional,US,67,ENW
Kentland,US,67,KKT
Keokuk,US,67,EOK
Kern County,US,67,IYK
Kern County,US,67,MHV
Kern County,US,67,TSP
Kerrville,US,67,ERV
Ketchikan International,US,67,KTN
Key Field,US,67,MEI
Key West International,US,67,EYW
Kickapoo Downtown,US,67,KIP
Kimble County,US,67,JCT
Kincheloe AFB,US,67,INR
King Cove,US,67,KVC
King Salmon,US,67,AKN
Kingman,US,67,IGM
Kinston Regional,US,67,ISO
Kipnuk SPB,US,67,KPN
Kirsch Municipal,US,67,IRS
Kissimmee Gateway,US,67,ISM
Kivalina,US,67,KVL
Kizhuyak,US,67,KZH
Klag Bay,US,67,KBK
Klamath Falls,US,67,LMT
Klawock,US,67,KLW
Knox County Regional,US,67,RKD
Kobuk,US,67,OBU
Kodiak Airport,US,67,ADQ
Kodiak Fss,US,67,WDY
Kokhanok,US,67,KNK
Kokomo,US,67,OKK
Kona International Airport,US,67,KOA
Kongiganak,US,67,KKH
Kotlik,US,67,KOT
Koyuk,US,67,KKA
Koyukuk,US,67,KYU
Kulik Lake,US,67,LKK
Kuparuk,US,67,UUK
Kwethluk,US,67,KWT
Kwigillingok,US,67,KWK
Kwinhagak,US,67,KWN
L O Simenstad Municipal,US,67,OEO
La Crosse Municipal,US,67,LSE
La Grande,US,67,LGD
La Guardia,US,67,LGA
La Palmdale Regional Airport,US,67,PMD
Labouchere Bay,US,67,WLB
Ladd AAF,US,67,FBK
Lafayette Regional,US,67,LFT
Lagoon,US,67,KCL
Laguna AAF,US,67,LGF
Lahm Municipal,US,67,MFD
Lake Brooks SPB,US,67,BKF
Lake Charles Regional,US,67,LCH
Lake County,US,67,LKV
Lake Minchumina,US,67,LMA
Lake Placid,US,67,LKP
Lakefront,US,67,NEW
Lakehurst Maxfield Field Joint Base,US,67,NEL
Lakeside,US,67,LKS
Lakeside USAF,US,67,LKI
Lamar Field,US,67,LAA
Lambert-st. Louis International,US,67,STL
Lanai City,US,67,LNY
Lancaster,US,67,LNS
Lancaster PA Rail,US,67,ZRL
Lander County,US,67,BAM
Landing Strip,US,67,EVA
Langley AFB,US,67,LFI
Laredo International,US,67,LRD
Larsen SPB,US,67,KLN
Larson AFB,US,67,LRN
Las Animas,US,67,TAD
Las Vegas,US,67,LVS
Lathrop Wells,US,67,LTH
Laughlin AFB,US,67,DLF
Laughlin Bullhead Intl,US,67,IFP
Lawrence,US,67,LWM
Lawrence County Airpark,US,67,HTW
Lawrence J Timmerman,US,67,MWC
Lawrence Municipal,US,67,LWC
Lawrenceville,US,67,LVL
Lawson Aaf,US,67,LSF
Lawton-Fort Sill Regional,US,67,LAW
Lea County,US,67,HOB
Leadville,US,67,LXV
Leckrone,US,67,SLO
Lee,US,67,ANP
Lee Bird Field,US,67,LBF
Lee C Fine Memorial,US,67,AIZ
Lee Gilmer Memorial,US,67,GVL
Leesburg,US,67,LEE
Leflore,US,67,GWO
Lehigh Valley International,US,67,ABE
Lemmon,US,67,LEM
Lemoore NAS (Reeves Field),US,67,NLC
Lenawee County,US,67,ADG
Lenoir,US,67,MRN
Levelock,US,67,KLL
Lewis,US,67,CDK
Lewis Lockport,US,67,LOT
Lewiston-Nez Perce County,US,67,LWS
Lexington,US,67,LXN
Lihue,US,67,LIH
Lime Village,US,67,LVD
Lincoln,US,67,LNK
Lincoln Regional Airport,US,67,LHM
Linden,US,67,LDJ
Little Naukati,US,67,WLN
Little Port Walter,US,67,LPW
Little Rock Afb,US,67,LRF
Livengood,US,67,LIV
Livermore Municipal,US,67,LVK
Logan Cache,US,67,LGU
Lompoc Airport,US,67,LPC
Long Beach Municipal,US,67,LGB
Long Island,US,67,LIJ
Long Island MacArthur,US,67,ISP
Longview,US,67,LOG
Lopez Island,US,67,LPS
Lordsburg,US,67,LSB
Loring,US,67,WLR
Loring AFB,US,67,LIZ
Los Alamos,US,67,LAM
Los Angeles International,US,67,LAX
Los Banos,US,67,LSN
Lost Harbor Sea Port,US,67,LHB
Lost Nation,US,67,LNN
Lost River,US,67,LSR
Louis Armstrong New Orléans International Airport,US,67,MSY
Louisa,US,67,LOW
Louisville International (Standiford Field),US,67,SDF
Lovell Field,US,67,CHA
Lowe Army Heliport,US,67,LOR
Lowndes County,US,67,UBS
Lubbock Preston Smith International,US,67,LBB
Lufkin Angelina County,US,67,LFK
Luke AFB,US,67,LUF
Lumberton,US,67,LBT
Lusk,US,67,LSK
Lyndonville,US,67,LLX
Lyons-Rice County Municipal,US,67,LYO
M. Graham Clark - Taney County,US,67,PLK
Mac Dill AFB,US,67,MCF
Machesney,US,67,RMC
Mackall AAF,US,67,HFF
Mackinac Island,US,67,MCD
Macon Downtown,US,67,MAC
Madera,US,67,MAE
Madison,US,67,XMD
Mahlon Sweet Field,US,67,EUG
Majors Field,US,67,GVT
Malad City,US,67,MLD
Malcolm Mckinnon,US,67,SSI
Malden,US,67,MAW
Malmstrom AFB,US,67,GFA
Malta,US,67,MLK
Mammoth Lakes,US,67,MMH
Manassas Regional Airport/Harry P. Davis Field,US,67,MNZ
Manchester-boston Regional Airport,US,67,MHT
Manhattan Regional,US,67,MHK
Manistee County-Blacker,US,67,MBL
Mankato Regional,US,67,MKT
Manley Hot Springs,US,67,MLY
Manokotak SPB,US,67,KMO
Manti-Ephraim,US,67,NTJ
Marble Canyon,US,67,MYH
March ARB,US,67,RIV
Marco Island,US,67,MRK
Marguerite Bay,US,67,RTE
Marin County,US,67,JMC
Marina Municipal,US,67,OAR
Marine Air Terminal,US,67,QNY
Marion,US,67,MZZ
Marion County,US,67,HAB
Marion County,US,67,APT
Marion County Regional,US,67,FLP
Market Centre H/P,US,67,JMD
Marlborough,US,67,MXG
Marriot Astrodome,US,67,JMA
Marriott Heliport,US,67,JMH
Marshall,US,67,MLL
Marshall AAF,US,67,FRI
Martha's Vineyard,US,0,MVY
Martin Johnson,US,67,CNU
Martindale Army Heliport,US,67,MDA
Mason City Municipal,US,67,MCW
Mason County,US,67,LDM
Massena International-Richards Field,US,67,MSS
Mathis Field,US,67,SJT
Maury County,US,67,MRC
Maverick Co,US,67,EGP
Max Westheimer,US,67,OUN
Maxton,US,67,MXE
Maxwell AFB,US,67,MXF
May Creek,US,67,MYK
MBS International,US,67,MBS
Mc Alester,US,67,MLC
Mc Allen Miller International,US,67,MFE
Mc Carran International,US,67,LAS
Mc Clellan-Palomar,US,67,CLD
Mc Entire ANG Base,US,67,MMT
Mc Guire AFB,US,67,WRI
Mc Kellar-Sipes Regional,US,67,MKL
Mc Namara Fld,US,67,CEC
Mccall,US,67,MYL
Mccarthy,US,67,MXY
McChord AFB,US,67,TCM
Mcclellan AFB,US,67,MCC
Mcconnell AFB,US,67,IAB
Mccook,US,67,MCK
McGhee Tyson,US,67,TYS
Mcgrath,US,67,MCG
Mckenna AAF,US,67,MKF
McMinn County,US,67,MMI
McNary Field,US,67,SLE
Mcpherson,US,67,MPR
Meacham Field (Fort Worth),US,67,FTW
Meadows Field,US,67,BFL
Meadville,US,67,MEJ
Medford,US,67,MDF
Medfra,US,67,MDR
Mefford Field,US,67,TLR
Melbourne International,US,67,MLB
Melsing Creek,US,67,CIL
Memorial,US,67,CSV
Memorial,US,67,DFI
Memorial,US,67,JEF
Memorial,US,67,OWD
Memorial,US,67,SBM
Memorial,US,67,SIK
Memorial,US,67,TRX
Memorial Field,US,67,HOT
Memorial Municipal,US,67,MHL
Memphis International,US,67,MEM
Menominee,US,67,MNM
Merced Municipal Arpt,US,67,MCE
Merrill C Meigs (closed),US,67,CGX
Merrill Field,US,67,MRI
Merritt Island,US,67,COI
Mesa Del Rey,US,67,KIC
Mesquite,US,67,MFH
Metro Field,US,67,MTX
Metropark Rail,US,67,ZME
Metropolitan,US,67,PMX
Metropolitan Airport,US,67,CAE
Metropolitan Area,US,67,CHI
Metroport,US,67,CLC
Mettle Field,US,67,CEV
Miami,US,67,MIO
Miami International,US,67,MIA
Miami University,US,67,OXD
Michael AAF,US,67,DPG
Michiana Regional,US,67,SBN
Michigan City Municipal-Phillips Field,US,67,MGC
Mid Delta Regional,US,67,GLH
Mid-Ohio Valley,US,67,PKB
Middle Georgia Regional,US,67,MCN
Midland International,US,67,MAF
Mifflin County,US,67,RED
Milford,US,67,MLF
Millard,US,67,MIQ
Miller Field,US,67,RCT
Miller Field,US,67,VTN
Millington Regional Jetport,US,67,NQA
Millinocket,US,67,MLT
Millville,US,67,MIV
Milwaukee General Mitchell,US,67,ZML
Mineral Wells Arpt,US,67,MWL
Mineta San Jose International,US,67,SJC
Minneapolis - St. Paul International,US,67,MSP
Minot AFB,US,67,MIB
Minot International,US,67,MOT
Minto,US,67,MNT
Minute Man Airfield,US,67,MMN
Miramar Mcas,US,67,NKX
Mission Field,US,67,LVM
Missoula International,US,67,MSO
Moberly,US,67,MBY
Mobile Downtown,US,67,BFM
Mobile Regional,US,67,MOB
Mobridge,US,67,MBG
Modesto City-Co-Harry Sham Field,US,67,MOD
Moffett Field,US,67,NUQ
Molokai,US,67,MKK
Mondell,US,67,ECS
Monmouth Executive,US,67,BLM
Monroe - Walton County,US,67,MVC
Monroe Regional,US,67,MLU
Montauk Airport,US,67,MTP
Monterey Peninsula,US,67,MRY
Montevideo-Chippewa,US,67,MVE
Montezuma County,US,67,CEZ
Montgomery Co,US,67,CXO
Montgomery County,US,67,GAI
Montgomery Field,US,67,MYF
Montgomery Regional (Dannelly Field),US,67,MGM
Monticello Municipal,US,67,MXO
Montrose Regional Airport,US,67,MTJ
Montvale,US,67,QMV
Monument Valley,US,67,GMV
Moody AFB,US,67,VAD
Moore County,US,67,SOP
Moore-Murrell,US,67,MOR
Morenci,US,67,CFT
Morgantown Municipal,US,67,MGW
Morris AAF,US,67,FOP
Morristown Municipal,US,67,MMU
Morrisville-Stowe,US,67,MVL
Moser Bay,US,67,KMY
Moultrie Municipal,US,67,MGR
Mount Pleasant,US,67,MPS
Mount Pleasant Municipal,US,67,MOP
Mount Union,US,67,MUU
Mount Washington Regional,US,67,HIE
Mount Wilson,US,67,MWS
Mountain Home,US,67,WMH
Mountain Home AFB,US,67,MUO
Mountain Village,US,67,MOU
Mt Mckinley,US,67,MCL
Mt Pleasant,US,67,MSD
Mt Pocono,US,67,MPO
Mt Vernon-Outland,US,67,MVN
Mudhole Smith,US,67,CDV
Muir AAF,US,67,MUI
Mullen,US,67,MHN
Municipal,US,67,AFO
Municipal,US,67,AIK
Municipal,US,67,ALS
Municipal,US,67,AHH
Municipal,US,67,ARB
Municipal,US,67,AHF
Municipal,US,67,AIO
Municipal,US,67,AVO
Municipal,US,67,BVX
Municipal,US,67,BBB
Municipal,US,67,HKA
Municipal,US,67,WBU
Municipal,US,67,TTO
Municipal,US,67,BYG
Municipal,US,67,BUB
Municipal,US,67,CAR
Municipal,US,67,CGZ
Municipal,US,67,GHM
Municipal,US,67,ENL
Municipal,US,67,CCY
Municipal,US,67,CHK
Municipal,US,67,CNH
Municipal,US,67,ICL
Municipal,US,67,CLK
Municipal,US,67,CFV
Municipal,US,67,CBK
Municipal,US,67,CUS
Municipal,US,67,CSQ
Municipal,US,67,CKN
Municipal,US,67,CRT
Municipal,US,67,CUH
Municipal,US,67,DNN
Municipal,US,67,DAN
Municipal,US,67,DEH
Municipal,US,67,DNS
Municipal,US,67,DTL
Municipal,US,67,DBN
Municipal,US,67,ETN
Municipal,US,67,EDE
Municipal,US,67,ELK
Municipal,US,67,ETS
Municipal,US,67,EST
Municipal,US,67,FBY
Municipal,US,67,FFL
Municipal,US,67,FLX
Municipal,US,67,FBL
Municipal,US,67,FYM
Municipal,US,67,FIL
Municipal,US,67,FXY
Municipal,US,67,FCY
Municipal,US,67,FMS
Municipal,US,67,FSK
Municipal,US,67,FKN
Municipal,US,67,FDR
Municipal,US,67,FET
Municipal,US,67,FRH
Municipal,US,67,FUL
Municipal,US,67,GLE
Municipal,US,67,GDM
Municipal,US,67,GLW
Municipal,US,67,GVE
Municipal,US,67,GTG
Municipal,US,67,GRE
Municipal,US,67,GCY
Municipal,US,67,HNS
Municipal,US,67,HPT
Municipal,US,67,HVS
Municipal,US,67,HYS
Municipal,US,67,HYR
Municipal,US,67,HUS
Municipal,US,67,HBO
Municipal,US,67,HNB
Municipal,US,67,IDG
Municipal,US,67,IRB
Municipal,US,67,IJX
Municipal,US,67,AFN
Municipal,US,67,EFW
Municipal,US,67,JOT
Municipal,US,67,KLG
Municipal,US,67,KNT
Municipal,US,67,ILE
Municipal,US,67,IRK
Municipal,US,67,KDK
Municipal,US,67,LCI
Municipal,US,67,XES
Municipal,US,67,HII
Municipal,US,67,LAL
Municipal,US,67,LPO
Municipal,US,67,LRU
Municipal,US,67,LWV
Municipal,US,67,LRJ
Municipal,US,67,LWT
Municipal,US,67,LBL
Municipal,US,67,LIC
Municipal,US,67,MQB
Municipal,US,67,AGO
Municipal,US,67,MXA
Municipal,US,67,MTW
Municipal,US,67,MRF
Municipal,US,67,MNN
Municipal,US,67,MIW
Municipal,US,67,MFI
Municipal,US,67,RRL
Municipal,US,67,MLS
Municipal,US,67,MHE
Municipal,US,67,MOX
Municipal,US,67,MPZ
Municipal,US,67,ENN
Municipal,US,67,RNH
Municipal,US,67,TNU
Municipal,US,67,OCE
Municipal,US,67,OCN
Municipal,US,67,OGD
Municipal,US,67,OLE
Municipal,US,67,OMK
Municipal,US,67,ONL
Municipal,US,67,ONH
Municipal,US,67,OGB
Municipal,US,67,OOA
Municipal,US,67,PGR
Municipal,US,67,PRO
Municipal,US,67,PTS
Municipal,US,67,POH
Municipal,US,67,PCD
Municipal,US,67,UIN
Municipal,US,67,RKW
Municipal,US,67,ROX
Municipal,US,67,RBG
Municipal,US,67,STC
Municipal,US,67,SGU
Municipal,US,67,SDP
Municipal,US,67,SBA
Municipal,US,67,SCR
Municipal,US,67,SNL
Municipal,US,67,FHU
Municipal,US,67,SPW
Municipal,US,67,SVH
Municipal,US,67,SLB
Municipal,US,67,SUM
Municipal,US,67,TVI
Municipal,US,67,VEX
Municipal,US,67,TOR
Municipal,US,67,RBW
Municipal,US,67,UKN
Municipal,US,67,AUW
Municipal,US,67,EBS
Municipal,US,67,ELZ
Municipal,US,67,AWM
Municipal,US,67,BRG
Municipal,US,67,WGO
Municipal,US,67,ONA
Municipal (Drake Field),US,67,FYV
Municipal Heliport,US,67,JMN
Municipal Heliport,US,67,JRC
Municipal Heliport,US,67,JSK
Municipal-Ryan Field,US,67,MML
Murray Field,US,67,EKA
Muscatine Municipal,US,67,MUT
Muskegon County,US,67,MKG
Mustin Alf,US,67,MUV
Myrtle Beach Afb,US,67,MYR
N Philadelphia Rail St,US,67,ZHC
Naknek,US,67,NNK
Nakolik River,US,67,NOL
Nantucket Memorial,US,67,ACK
Nanwalek,US,67,KEB
Napa County,US,67,APC
Napakiak SPB,US,67,WNA
Naples Municipal,US,67,APF
NAS,US,67,NHZ
NAS,US,67,NGP
NAS,US,67,NFL
NAS,US,67,NRS
NAS,US,67,NCO
NAS Alameda (Closed),US,67,NGZ
Nas Chambers,US,67,NGU
Nas Glenview (closed),US,67,NBU
NAS Kingsville,US,67,NQI
NAS Oceana,US,67,NTU
NAS Pensacola,US,67,NPA
NAS/Alvin Callendar,US,67,NBG
Nashville International,US,67,BNA
National Park,US,67,GCN
Natrona County International Airport,US,67,CPR
Naukati Bay SPB,US,67,WNC
Naukiti,US,67,NKI
ndiana County Airport (Jimmy Stewart Field),US,67,IDI
Needles,US,67,EED
Neil Armstrong,US,67,AXV
Nellis AFB,US,67,LSV
Nelson Lagoon,US,67,NLG
Neosho,US,67,EOS
Nephi,US,67,NPH
Nevada,US,67,NVD
New Bedford Regional,US,67,EWB
New Carrolton RR,US,67,ZRZ
New Castle,US,67,ILG
New Century Aircenter Airport,US,67,JCI
New Chenega,US,67,NCN
New Haven Rail,US,67,ZVE
New Koliganek,US,67,KGK
New London,US,67,GON
New River Valley,US,67,PSK
New Stuyahok,US,67,KNW
New Ulm,US,67,ULM
Newark Liberty International,US,21,EWR
Newport,US,67,ONP
Newport,US,67,EFK
Newport News Rail,US,67,ZWW
Newport News/Williamsburg International,US,67,PHF
Newtok,US,67,WWT
Niagara Falls International,US,67,IAG
Niblack,US,67,NIE
Nichen Cove,US,1,NKV
Nightmute,US,67,NME
Nikolai,US,67,NIB
Nikolski AFS,US,67,IKO
Ninilchik,US,67,NIN
Noatak,US,67,WTK
Noble F. Lee,US,67,ARV
Nogales International,US,67,OLS
Nome,US,67,OME
Nondalton,US,67,NNL
Norfolk International,US,67,ORF
North Bend,US,67,OTH
North Central,US,67,SFZ
North Central West Virginia,US,67,CKB
North Fork Valley,US,67,WPO
North Island Nas,US,67,NZY
North Las Vegas,US,67,VGT
North Park Inn H/P,US,67,JNH
North Perry,US,67,HWO
North Rim,US,67,NGC
North Shore,US,67,UMB
North Texas Regional (Grayson County),US,67,PNX
Northeast Alabama Regional,US,67,GAD
Northeast Florida Regional,US,67,UST
Northeast Philadelphia,US,67,PNE
Northern Aroostook Regional,US,67,WFK
Northern Maine Regional,US,67,PQI
Northstar Heliport,US,67,PUO
Northway,US,67,ORT
Northwest Arkansas Regional,US,67,XNA
Northwest Florida Beaches International Airport,US,67,ECP
Northwest Florida Regional,US,67,VPS
Norton Afb,US,67,SBD
Novato,US,67,NOT
Ns,US,67,NRB
Nuiqsut,US,67,NUI
Nulato,US,67,NUL
Nunapitchuk,US,67,NUP
Nyac,US,67,ZNC
Oak Harbor,US,67,ODW
Oakland County International,US,67,PTK
Oakland International Airport,US,67,OAK
Oakland/Coliseum Stat,US,67,OBT
Ocala International,US,67,OCF
Ocean Reef,US,67,OCA
Oceanic,US,67,OCI
Oconee County,US,67,CEU
Off line Point,US,67,XZU
Ogdensburg International,US,67,OGS
Ohio State University,US,67,OSU
Ohio University,US,67,ATO
Okmulgee,US,67,OKM
Old Harbor SPB,US,67,OLH
Old Town,US,67,OLD
Olf Usn,US,67,NEN
Olga Bay SPB,US,67,KOY
Olive Branch Arpt,US,67,OLV
Olney,US,67,ONY
Olney-Noble,US,67,OLY
Olympia Regional,US,67,OLM
Oneal,US,67,OEA
Oneida County,US,67,RHI
Oneida County,US,67,UCA
Onion Bay,US,67,ONN
Ontario International,US,67,ONT
Ontario Municipal Airport,US,67,ONO
Opa Locka,US,67,OPF
Orange County,US,67,MGJ
Orcas Island,US,67,ESD
Orlando Executive,US,67,ORL
Orlando International,US,67,MCO
Orlando Sanford Intl,US,67,SFB
Oroville,US,67,OVE
Osage Beach,US,67,OSB
Oshkosh,US,67,OKS
Otis AFB,US,67,FMH
Otsego County,US,67,GLR
Outagamie County Regional,US,67,ATW
Outlaw Field,US,67,CKV
Ouzinkie SPB,US,67,KOZ
Owatonna,US,67,OWA
Oxnard,US,67,SZP
Ozona Municipal,US,67,OZA
Pacific City State,US,67,PFC
Pack Creek,US,67,PBK
Paf Warren,US,67,PFA
Page,US,67,PGA
Page Field,US,67,FMY
Painter Creek,US,67,PCE
Pal-Waukee,US,67,PWK
Palacios,US,67,PSX
Palestine Municipal Airport,US,67,PSN
Palm Beach Co. Glades,US,67,PHK
Palm Beach County Park,US,67,LNA
Palm Beach International,US,67,PBI
Palm Springs International,US,67,PSP
Palmer Municipal,US,67,PAQ
Palo Alto,US,67,PAO
Pangborn Field,US,67,EAT
Panguitch,US,67,PNU
Park Falls,US,67,PKF
Park Rapids,US,67,PKD
Park Ten Heliport,US,67,JPT
Park Township,US,67,HLM
Parker County,US,67,WEA
Parks SPB,US,67,KPK
Parlin Field,US,67,NWH
Paso Robles,US,67,PRB
Patrick AFB,US,67,COF
Patterson Afb,US,67,FFO
Patuxent River NAS,US,67,NHK
Pauloff Harbor SPB,US,67,KPH
Pauls Valley Municipal Airport,US,67,PVJ
Payson,US,67,PJB
Peach Springs,US,67,PGS
Pearl River County,US,67,PCU
Pease International,US,67,PSM
Peconic River,US,67,CTO
Pecos City,US,67,PEQ
Pecos County,US,67,FST
Pedro Bay,US,67,PDB
Pelican SPB,US,67,PEC
Pellston Regional,US,67,PLN
Penn Valley,US,67,SEG
Pennsylvania Railroad Station,US,67,ZRP
Pensacola Gulf Coast Regional,US,67,PNS
Pentagon Army,US,67,JPN
Peoria International,US,67,PIA
Perimeter Mall,US,67,JAJ
Perry Lefors Field,US,67,PPA
Perry SPB,US,67,PYL
Perry-Foley,US,67,FPY
Perryville SPB,US,67,KPV
Petersburg James A Johnson,US,67,PSG
Petit Jean Park,US,67,MPJ
Phifer Field,US,67,EAN
Philadelphia International,US,67,PHL
Philip,US,67,PHP
Philip Billard,US,67,TOP
Phillips AAF,US,67,APG
Phillips Field,US,67,PII
Phoenix Deer Valley,US,67,DVT
Phoenix Goodyear,US,67,GYR
Phoenix Sky Harbor International Airport,US,67,PHX
Phoenix-Mesa Gateway (Williams Gateway),US,67,AZA
Pickens,US,67,LQK
Piedmont Triad International,US,67,GSO
Pier 11/Wall St. SPB,US,67,NWS
Pierre Regional,US,67,PIR
Pike County,US,67,MCB
Pilot Point,US,67,PIP
Pilot Station,US,67,PQS
Pinal Airpark,US,67,MZJ
Pine Island Airport,US,67,DUF
Pine Ridge,US,67,XPR
Pitt-Greenville,US,67,PGV
Pittsburgh International,US,67,PIT
Pittsfield,US,67,PSF
Placerville,US,67,PVF
Platinum,US,67,PTU
Plattsburgh International,US,67,PBG
Pleasant Harbour,US,67,PTR
Plymouth,US,67,PLY
Plymouth,US,67,PYM
Pocatello Regional,US,67,PIH
Point Baker SPB,US,67,KPB
Point Barrow,US,67,PBA
Point Hope,US,67,PHO
Point Mugu NAS (Naval Base Ventura County,US,67,NTD
Polacca,US,67,PXL
Polk AAF,US,67,POE
Polk Inlet,US,67,POQ
Pompano Beach,US,67,PPM
Ponca City,US,67,PNC
Pope AFB,US,67,POB
Pope Field,US,67,GFD
Pope Vanoy,US,67,PVY
Porcupine Creek,US,67,PCK
Port Alexander,US,67,PTD
Port Alice,US,67,PTC
Port Allen,US,67,PAK
Port Alsworth,US,67,PTA
Port Armstrong,US,67,PTL
Port Bailey SPB,US,67,KPY
Port Clarence,US,67,KPC
Port Columbus International,US,67,CMH
Port Frederick,US,67,PFD
Port Graham,US,67,PGM
Port Heiden,US,67,PTH
Port Johnson,US,67,PRF
Port Largo,US,67,KYL
Port Lions SPB,US,67,ORI
Port Oceanic,US,67,PRL
Port Protection,US,67,PPV
Port San Juan,US,67,PJS
Port Townsend,US,67,TWD
Port Walter,US,67,PWR
Port Williams SPB,US,67,KPR
Portage Creek,US,67,PCA
Porter County,US,67,VPZ
Porterville,US,67,PTV
Portland,US,67,HIO
Portland International,US,67,PDX
Portland International Jetport,US,67,PWM
Poulsbo,US,67,PUL
Powell,US,67,POY
Pratt,US,67,PTT
Prentice,US,67,PRW
Preston-glenn Field,US,67,LYH
Princeton,US,67,PNN
Princeton,US,67,PCT
Princeton,US,67,BLF
Princeton JT Rail,US,67,ZTJ
Princeville,US,67,HPV
Prineville,US,67,PRZ
Prospect Creek,US,67,PPC
Providence Rail,US,67,ZRV
Provincetown,US,67,PVC
Provo,US,67,PVU
Prudhoe Bay/Deadhorse,US,67,SCC
Pueblo Memorial,US,67,PUB
Pulaski County,US,67,SME
Pullman-Moscow Regional,US,67,PUW
Purdue University,US,67,LAF
Pyor,US,67,DCU
Quad City International,US,67,MLI
Quantico NAS,US,67,NYG
Quartz Creek,US,67,JLA
Quartz Hill,US,67,RZH
Queen,US,67,UQE
Quillayute State,US,67,UIL
Quincy Regional,US,67,MQI
R. Lloyd Jones,US,67,RVS
Raleigh,US,67,HSB
Raleigh-durham International,US,67,RDU
Ralph Calhoun,US,67,TAL
Ralph Wien Memorial,US,67,OTZ
Rampart,US,67,RMP
Randolph AFB,US,67,RND
Rangely,US,67,RNG
Ranger Municipal,US,67,RGR
Rapid City Regional,US,67,RAP
Raspberry Strait,US,67,RSP
Rawlins,US,67,RWL
Reading Regional,US,67,RDG
Red Bluff Fss,US,67,RBL
Red Devil,US,67,RDV
Red Dog,US,67,RDB
Redbird,US,67,RBD
Redding Municipal,US,67,RDD
Redstone AAF,US,67,HUA
Redwood Falls Muni,US,67,RWF
Reese AFB,US,67,REE
Regional,US,67,SHV
Rehoboth Beach,US,67,REH
Reid-Hillview,US,67,RHV
